merchant_id,merchant_source_id,merchant_city,merchant_state,zip,mcc
15679,542421538381924881,Canal Fulton,OH,44614.0,5411
15680,5305371501747522481,Winder,GA,30680.0,4900
15681,483490033258680568,Chambersburg,PA,17201.0,3504
15682,1799189980464955940,Spring,TX,77389.0,5499
15683,-1134580062054114957,Indianapolis,IN,46256.0,5310
15684,-426536475137014194,New Cumberland,PA,17070.0,5812
15685,-7904992483459343862,Wellington,New Zealand,Unknown,5411
15686,-5558575216991741622,Carpinteria,CA,93014.0,5912
15687,4755148159747836293,Tampa,FL,33617.0,5812
15688,4751695835751691036,Pittsburgh,PA,15224.0,5814
15689,-5475680618560174533,Florence,SC,29501.0,5942
15690,1630748418982346788,Louisville,MS,39339.0,5661
15691,1799189980464955940,Los Angeles,CA,90001.0,5499
15692,-4334232547381218591,Billings,MT,59102.0,5541
15693,-7128574262253702700,Munroe Falls,OH,44262.0,5300
15694,4595762563267361953,Dallas,TX,75212.0,5812
15695,-8563206253795252962,Wethersfield,CT,6109.0,5912
15696,8728057408182513233,Wellsville,OH,43968.0,5411
15697,5205099864768539121,Coal Township,PA,17866.0,5812
15698,3598662250356862282,Vail,CO,81657.0,5300
15699,-5094968950824451377,Barnegat,NJ,8005.0,5912
15700,7145736684866660022,Waco,TX,76708.0,5251
15701,4751695835751691036,Levittown,NY,11756.0,5814
15702,-4820009196934428449,Akron,OH,44302.0,5300
15703,-7051246978618111179,Pompano Beach,FL,33062.0,5912
15704,1799189980464955940,Baltimore,MD,21224.0,5499
15705,549159275245629750,Gregory,TX,78359.0,5651
15706,-1476283873342932818,Harrison,MI,48625.0,5300
15707,2027553650310142703,Charlotte,NC,28212.0,5541
15708,-4693979874497918566,Hattiesburg,MS,39401.0,7538
15709,9222877122873253163,Tucson,AZ,85749.0,5812
15710,4751695835751691036,Fenton,MI,48430.0,5814
15711,6688023691139377226,Lincoln,IL,62656.0,7230
15712,663474119372477510,Chicago,IL,60623.0,8111
15713,97032797689821735,Osage,IA,50461.0,5411
15714,-7776931058698300004,San Antonio,TX,78221.0,5300
15715,-506690778618733800,Boxford,MA,1921.0,8011
15716,4751695835751691036,Beaverton,OR,97005.0,5814
15717,4167223998457025056,Chicago,IL,60616.0,7538
15718,6661973303171003879,Littleton,CO,80122.0,5211
15719,4722913068560264812,Middletown,OH,45044.0,5411
15720,2027553650310142703,Duluth,GA,30097.0,5541
15721,-3328115917715203543,Challis,ID,83226.0,5211
15722,-2787614999508570423,Ravenna,MI,49451.0,5812
15723,2120988038744729360,Blacksburg,VA,24060.0,5310
15724,-1404392656837115684,Miami,FL,33166.0,5651
15725,5817218446178736267,Mobile,AL,36695.0,5912
15726,-3811348296644433439,Philadelphia,PA,19145.0,7538
15727,483490033258680568,Abilene,TX,79603.0,3504
15728,-6761066196029841443,Great Falls,MT,59405.0,5310
15729,8086370239009100124,Galt,CA,95632.0,5812
15730,-3854915590269445770,Overland Park,KS,66214.0,7832
15731,4722913068560264812,Loomis,CA,95650.0,5411
15732,6135208568923449408,Carson City,NV,89701.0,9402
15733,-6738340320657348028,Rialto,CA,92376.0,7538
15734,-418850545143494771,Long Beach,NY,11561.0,5921
15735,-3822310561051528379,Daly City,CA,94014.0,7230
15736,7723954702324935686,Charlotte,NC,28211.0,5411
15737,-2282992071899796318,Gardena,CA,90249.0,5300
15738,97032797689821735,Wyoming,MN,55092.0,5411
15739,-2351259292241170740,Sharpsville,PA,16150.0,5411
15740,7785916505129958815,Fort Knox,KY,40121.0,5813
15741,3954866257906326425,Madison,TN,37115.0,5300
15742,-7258088390185270894,Rosebush,MI,48878.0,5912
15743,-405293003594784001,Aberdeen,MD,21001.0,5813
15744,-112121233619748226,Philadelphia,PA,19115.0,3509
15745,165890900790505069,Hannibal,NY,13074.0,1711
15746,7522433618679272954,Newfane,NY,14108.0,5411
15747,2432138654391026289,Blue Springs,MO,64015.0,5921
15748,-4752064311331295725,Arlington,MA,2474.0,4214
15749,97032797689821735,Acworth,GA,30101.0,5411
15750,-4282466774399734331,Portland,ME,4102.0,4829
15751,-984444807771159720,Rome,Italy,Unknown,5814
15752,734644764061831501,Hamilton,VA,20158.0,7538
15753,4722913068560264812,New York,NY,10003.0,5411
15754,1913477460590765860,Worden,IL,62097.0,5300
15755,-7115534522167385502,New York,NY,10001.0,5411
15756,-3345936507911876459,Jacksonville,FL,32222.0,7538
15757,4722913068560264812,Euclid,OH,44117.0,5411
15758,1799189980464955940,Austin,TX,78705.0,5499
15759,-4334232547381218591,Oakland,CA,94611.0,5541
15760,5474320255037684877,Louisville,CO,80027.0,5912
15761,-6406662083475903219,Scottsville,KY,42164.0,3390
15762,6666504894937430109,Tyler,TX,75707.0,5499
15763,-1288082279022882052,Indio,CA,92201.0,5499
15764,-3739862438923451178,Philadelphia,PA,19138.0,7832
15765,-4693979874497918566,Arlington,MA,2476.0,7538
15766,-3824650187648628854,Windsor,CO,80550.0,5813
15767,-4350251228098949317,Quincy,FL,32352.0,7538
15768,-4227929002700764326,Pflugerville,TX,78660.0,5921
15769,7172989212705542847,Ridgewood,NY,11385.0,7230
15770,-6571010470072147219,Memphis,TN,38106.0,5499
15771,-1046622217034093949,Greenville,SC,29605.0,5812
15772,-2916542501422915698,Carrollton,TX,75010.0,5719
15773,-5581123930363301609,Lincoln,NE,68506.0,5311
15774,5312018770305570329,Morrisville,PA,19067.0,8041
15775,8585425174984036713,Wauconda,IL,60084.0,5211
15776,3050021638736246998,Villa Park,IL,60181.0,5094
15777,7699920154984195596,Cape Coral,FL,33909.0,5651
15778,-8845755371441939697,Westlake Village,CA,91361.0,5411
15779,-4963033677751548905,Lakewood,NJ,8701.0,5912
15780,-8090766689391723305,Murrieta,CA,92563.0,5812
15781,-814009509481975804,El Paso,TX,79928.0,7538
15782,7180512131852509128,Oklahoma City,OK,73110.0,5411
15783,-5581123930363301609,Dover,DE,19901.0,5311
15784,-5467922351692495955,Scituate,MA,2066.0,5912
15785,-2187837027406294082,Osseo,MN,55311.0,3058
15786,-8553729007078861738,Indianapolis,IN,46236.0,5300
15787,7069584154815291371,Wilmington,DE,19804.0,5812
15788,6448602808812553752,Palm Bay,FL,32905.0,5812
15789,-6571010470072147219,Dorchester Center,MA,2124.0,5499
15790,-6738340320657348028,Peckville,PA,18452.0,7538
15791,-1288082279022882052,Weston,WV,26452.0,5499
15792,4751695835751691036,Johnson City,TN,37604.0,5814
15793,5051842776230285801,Delray Beach,FL,33445.0,5941
15794,4293029995033138699,Augusta,KS,67010.0,5411
15795,4722913068560264812,Colorado Springs,CO,80917.0,5411
15796,-7681206374653965644,Mansfield,MO,65704.0,7922
15797,4751695835751691036,Clayton,NC,27520.0,5814
15798,-245178307025547046,Charleston,SC,29492.0,5311
15799,5474320255037684877,Ronkonkoma,NY,11779.0,5912
15800,4722913068560264812,Massillon,OH,44646.0,5411
15801,-2472481739355111587,Tonawanda,NY,14150.0,7538
15802,2027553650310142703,Baldwin Park,CA,91706.0,5541
15803,97032797689821735,Coos Bay,OR,97420.0,5411
15804,2027553650310142703,Waianae,HI,96792.0,5541
15805,838425044734233142,Manteca,CA,95337.0,4814
15806,483490033258680568,Lompoc,CA,93436.0,3504
15807,-4334232547381218591,Belleville,IL,62221.0,5541
15808,-2165325134182579556,Neshkoro,WI,54960.0,5311
15809,-3196476587187073603,Baconton,GA,31716.0,8011
15810,-2670123767784547282,Lake Park,GA,31636.0,7922
15811,2027553650310142703,New Orleans,LA,70119.0,5541
15812,-3853688375077014559,Portland,TX,78374.0,5912
15813,-2165325134182579556,Highland,IN,46322.0,5311
15814,2297002060921871862,Canoga Park,CA,91304.0,1711
15815,-898140049693106712,Canton,MI,48188.0,5813
15816,-984444807771159720,Plymouth,MI,48170.0,5814
15817,-6571010470072147219,Sandy,UT,84093.0,5499
15818,-5475680618560174533,Los Angeles,CA,90063.0,5942
15819,4150360373749587857,Vacaville,CA,95687.0,7922
15820,-6761066196029841443,Highland,NY,12528.0,5310
15821,2027553650310142703,Sanford,FL,32773.0,5541
15822,8080934608468946743,Florence,AL,35630.0,5310
15823,6266551787501921294,Bellevue,OH,44811.0,5310
15824,7608289966552848070,Palm Beach Gardens,FL,33410.0,5912
15825,4722913068560264812,Palm Beach Gardens,FL,33410.0,5411
15826,-75200528259670159,Alpine,UT,84004.0,5310
15827,7522433618679272954,Coram,NY,11727.0,5411
15828,-3395538998277081094,Newark,OH,43055.0,5311
15829,7847619186796796084,Ida Grove,IA,51445.0,5812
15830,5558448862056732261,Springfield,VT,5156.0,5300
15831,-4500542936415012428,Tucson,AZ,85749.0,5814
15832,-3168134917879421954,Vienna,Austria,Unknown,4121
15833,-6467979494787191376,Charlotte,NC,28212.0,8099
15834,-4051610135453927412,Omaha,NE,68136.0,5541
15835,706634909814568125,Los Angeles,CA,90003.0,5300
15836,3211825787664225793,San Antonio,TX,78217.0,7538
15837,971566206578591929,Killeen,TX,76543.0,5812
15838,-2142277704702150946,Franklin,WI,53132.0,7538
15839,6573047582247671489,Laurel,MD,20708.0,5300
15840,7562451506725778429,Hampton,NH,3842.0,8043
15841,8828173244796382204,New Orleans,LA,70119.0,5300
15842,3952145593743244256,Austin,TX,78705.0,7538
15843,-112121233619748226,Ferndale,MI,48220.0,3509
15844,-1051064658920563219,Port Orange,FL,32128.0,5812
15845,6098563624419731578,North Myrtle Beach,SC,29582.0,4214
15846,3639123430068731390,New York,NY,10012.0,5814
15847,1799189980464955940,Raleigh,NC,27611.0,5499
15848,-5162038175624867091,Peru,IN,46970.0,5541
15849,-6035332392926029059,Martinsburg,WV,25403.0,5812
15850,-512048898487269283,Fort Atkinson,WI,53538.0,5813
15851,-5624843686576836279,Savannah,GA,31419.0,7832
15852,6515854639642454768,Prescott,AZ,86301.0,3066
15853,-3896860417177651759,San Jose,CA,95121.0,5411
15854,5947207316896174574,Ukiah,CA,95482.0,5300
15855,-1288082279022882052,Cedar Rapids,IA,52405.0,5499
15856,1139640404793641563,Midvale,UT,84047.0,5541
15857,1799189980464955940,Houston,TX,77095.0,5499
15858,8919682822789039434,Dickinson,TX,77539.0,5814
15859,190253443608377572,Rio de Janeiro,Brazil,Unknown,3359
15860,-4282466774399734331,Hernando,MS,38632.0,4829
15861,4872340518840476610,Long Beach,CA,90802.0,5732
15862,-4530600671233798827,Briceville,TN,37710.0,5812
15863,-245178307025547046,Philadelphia,PA,19137.0,5311
15864,-4800389514923811435,Decatur,GA,30030.0,5310
15865,-178968048878322672,Hensley,AR,72065.0,5812
15866,4722913068560264812,Hobbs,NM,88240.0,5411
15867,4751695835751691036,Berlin Heights,OH,44814.0,5814
15868,3176601352726171902,Paradise,CA,95967.0,5411
15869,-2501677362100265646,New York,NY,10075.0,5813
15870,-4334232547381218591,Gardena,CA,90249.0,5541
15871,1913477460590765860,Los Angeles,CA,90066.0,5300
15872,2059573303200555045,Abita Springs,LA,70420.0,7832
15873,4081535247279879452,Camillus,NY,13031.0,5541
15874,4206300408838165175,Duluth,GA,30095.0,5411
15875,-4693979874497918566,Andover,ME,4216.0,7538
15876,8438446124682714015,Charleston,SC,29403.0,5541
15877,6135208568923449408,Commerce City,CO,80022.0,9402
15878,-5547011432781145467,Palm Bay,FL,32905.0,5310
15879,-6738340320657348028,Muskogee,OK,74401.0,7538
15880,1799189980464955940,Maywood,IL,60153.0,5499
15881,-3812798984255701109,Gastonia,NC,28056.0,5812
15882,-245178307025547046,Benton Harbor,MI,49022.0,5311
15883,6505668729978592612,Prairie Village,KS,66208.0,5912
15884,3042950438380910539,Valley Stream,NY,11580.0,5651
15885,97032797689821735,Northampton,PA,18067.0,5411
15886,-6571010470072147219,Fort Wayne,IN,46815.0,5499
15887,1715299929786123066,Lavaca,AR,72941.0,3722
15888,6135208568923449408,Whittier,CA,90601.0,9402
15889,97032797689821735,Olathe,KS,66062.0,5411
15890,6563701552376022258,Lawton,OK,73505.0,7230
15891,-162216985974271297,Ardsley,NY,10502.0,4900
15892,-4693979874497918566,Daly City,CA,94014.0,7538
15893,4158467597098705283,High Springs,FL,32643.0,4900
15894,3952145593743244256,Ashland,KY,41102.0,7538
15895,5205099864768539121,Chicago,IL,60637.0,5812
15896,-2875772643906070090,Laurel Springs,NC,28644.0,5310
15897,-6035332392926029059,El Paso,TX,79904.0,5812
15898,-6571010470072147219,Temecula,CA,92592.0,5499
15899,2741410267091784533,Batesville,MS,38606.0,5411
15900,-8248076550269532868,Twin Falls,ID,83301.0,5912
15901,6373652711134278575,Lafayette,CO,80026.0,8021
15902,-2472481739355111587,Concord,NC,28027.0,7538
15903,-5467922351692495955,Greenbelt,MD,20770.0,5912
15904,-7576328543253149095,Gloucester,VA,23061.0,4900
15905,-2916542501422915698,Los Angeles,CA,90046.0,5719
15906,372298475969633756,Blackwell,OK,74631.0,6300
15907,-1288082279022882052,Lebanon,OR,97355.0,5499
15908,-4352380378497558499,Schaumburg,IL,60194.0,8021
15909,97032797689821735,Pacific,WA,98047.0,5411
15910,5205099864768539121,Brooklyn,NY,11215.0,5812
15911,4722913068560264812,Asheville,NC,28804.0,5411
15912,-2545974297415383873,Sarasota,FL,34232.0,5812
15913,-1288082279022882052,Iowa City,IA,52240.0,5499
15914,-7629850810782631621,Hartley,IA,51346.0,5812
15915,4722913068560264812,Fayetteville,NC,28303.0,5411
15916,-112121233619748226,Hutchinson,MN,55350.0,3509
15917,-3345936507911876459,La Verne,CA,91750.0,7538
15918,2027553650310142703,Helena,MT,59602.0,5541
15919,2983096041779450670,Jersey City,NJ,7306.0,4900
15920,-4334232547381218591,Freeland,PA,18224.0,5541
15921,6229341216842696822,Compton,CA,90222.0,7230
15922,6585082140259644765,Spirit Lake,ID,83869.0,7832
15923,-3739862438923451178,Olathe,KS,66062.0,7832
15924,-8573540463624956902,Shelbyville,IN,46176.0,5812
15925,-1431432668715857952,Kansas City,MO,64124.0,5300
15926,-4334232547381218591,Oceanside,NY,11572.0,5541
15927,-5467922351692495955,Valparaiso,IN,46383.0,5912
15928,-4851733189337819286,Berrien Springs,MI,49103.0,5812
15929,2260303405325459045,Roanoke,TX,76262.0,7210
15930,-4693979874497918566,Old Saybrook,CT,6475.0,7538
15931,4543119204695985492,Little River,SC,29566.0,4900
15932,-2165325134182579556,Fremont,MI,49412.0,5311
15933,4751695835751691036,Mount Pleasant,MI,48858.0,5814
15934,-5475680618560174533,Brookport,IL,62910.0,5942
15935,3575420750943579188,Elizabeth,NJ,7201.0,8011
15936,-6821639134830332504,Leicester,MA,1524.0,5621
15937,-5475680618560174533,Burlingame,CA,94010.0,5942
15938,-2472481739355111587,Ontario,CA,91764.0,7538
15939,-8203939680185194089,Seattle,WA,98144.0,5813
15940,8919682822789039434,Ashland,KY,41102.0,5814
15941,3414527459579106770,Altoona,IA,50009.0,5651
15942,1849279020664465054,Howell,NJ,7731.0,5651
15943,9057735476014445185,Las Vegas,NV,89142.0,5311
15944,1609497495067311356,Ripley,MS,38663.0,5411
15945,-4500542936415012428,San Ysidro,CA,92173.0,5814
15946,7050974543515530382,Sanford,FL,32773.0,5812
15947,-6831460391606994695,ONLINE,Unknown,Unknown,4900
15948,-8035331133885133829,Shedd,OR,97377.0,5300
15949,-3345936507911876459,Earlton,NY,12058.0,7538
15950,1704172588052121931,Bellevue,OH,44811.0,5812
15951,5817218446178736267,Clinton Township,MI,48036.0,5912
15952,-3693650930986299431,Phoenix,AZ,85035.0,4814
15953,112925206871091074,Newport Coast,CA,92657.0,5541
15954,-5624843686576836279,Beaumont,CA,92223.0,7832
15955,-4690351688583099998,Kilauea,HI,96754.0,6300
15956,-4282466774399734331,Gatlinburg,TN,37738.0,4829
15957,-245178307025547046,Woodstock,CT,6281.0,5311
15958,6766315420275014573,Chandler,AZ,85226.0,8021
15959,2780313993986427018,Township Of Washington,NJ,7676.0,7230
15960,-6074559682433684612,Pflugerville,TX,78691.0,4121
15961,-8870803009714159810,Miami,FL,33127.0,5812
15962,-7933147319678946314,Colorado Springs,CO,80925.0,8043
15963,-1288082279022882052,Orangevale,CA,95662.0,5499
15964,-5475680618560174533,New Albany,IN,47150.0,5942
15965,2934072688371107514,Waterloo,IA,50703.0,4900
15966,6882551472640459815,Tucson,AZ,85746.0,5812
15967,-2625961289001159149,Inglewood,CA,90305.0,5813
15968,-3866555492713408305,Coos Bay,OR,97420.0,7230
15969,5131985418015709020,Carlsborg,WA,98324.0,5411
15970,-1662162349688630531,Signal Hill,CA,90755.0,5541
15971,-8481251612606899495,Broad Run,VA,20137.0,7276
15972,1799189980464955940,Florham Park,NJ,7932.0,5499
15973,3189517333335617109,Hull,TX,77564.0,5311
15974,-6776359104413477649,Vanleer,TN,37181.0,5310
15975,9057735476014445185,Oak Brook,IL,60523.0,5311
15976,4751695835751691036,Colorado Springs,CO,80918.0,5814
15977,-245178307025547046,Roswell,GA,30076.0,5311
15978,5817218446178736267,Gray,LA,70359.0,5912
15979,190253443608377572,Austell,GA,30106.0,3359
15980,8878665205966093747,Roan Mountain,TN,37687.0,5411
15981,-4282466774399734331,San Ramon,CA,94583.0,4829
15982,-3693650930986299431,Cape Coral,FL,33990.0,4814
15983,-4282466774399734331,Elizabeth,NJ,7201.0,4829
15984,-2472481739355111587,Perris,CA,92571.0,7538
15985,8891023206349400654,Memphis,TN,38104.0,5812
15986,-6761066196029841443,Henryetta,OK,74437.0,5310
15987,-6750171332662565757,Olga,WA,98279.0,4900
15988,1799189980464955940,East Saint Louis,IL,62206.0,5499
15989,-1288082279022882052,Claremore,OK,74019.0,5499
15990,-8716113267460522859,Rincon,GA,31326.0,5211
15991,3635551857898739641,Fullerton,CA,92833.0,5310
15992,-5023497618971072366,Erie,PA,16505.0,5812
15993,97032797689821735,Milwaukee,WI,53224.0,5411
15994,4980099226797503448,Wauconda,IL,60084.0,5300
15995,3783750331776527411,Cleveland,OH,44134.0,5310
15996,3414527459579106770,Huntley,IL,60142.0,5651
15997,269698239963652037,Fort Polk,LA,71459.0,5912
15998,6666504894937430109,Seattle,WA,98118.0,5499
15999,3189517333335617109,Oak Hill,FL,32759.0,5311
16000,-1288082279022882052,Orlando,FL,32837.0,5499
16001,-245178307025547046,Ventura,CA,93003.0,5311
16002,5371707139621349503,Patterson,LA,70392.0,8099
16003,6484762708987470470,Los Angeles,CA,90018.0,7230
16004,6661973303171003879,Beaumont,TX,77713.0,5211
16005,2142160599315177645,Oshkosh,WI,54904.0,7011
16006,670940141938097976,Springerville,AZ,85938.0,4900
16007,1799189980464955940,Menlo Park,CA,94025.0,5499
16008,1799189980464955940,Newport Center,VT,5857.0,5499
16009,2027553650310142703,Gretna,LA,70056.0,5541
16010,-6738340320657348028,Tarentum,PA,15084.0,7538
16011,-727612092139916043,North Brunswick,NJ,8902.0,5411
16012,-5162038175624867091,Mexico City,Mexico,Unknown,5541
16013,2027553650310142703,San Antonio,TX,78230.0,5541
16014,-3220758452254689706,Toledo,OH,43623.0,5311
16015,738338754082952869,Commerce City,CO,80037.0,5411
16016,-2165325134182579556,New Kensington,PA,15068.0,5311
16017,5817218446178736267,Donora,PA,15033.0,5912
16018,5817218446178736267,Wilmette,IL,60091.0,5912
16019,-2593946699359748364,Morristown,NJ,7960.0,7230
16020,6887234368512364967,Henderson,NV,89002.0,5411
16021,-1644209778956354132,West Covina,CA,91792.0,5813
16022,-5624843686576836279,Waipahu,HI,96797.0,7832
16023,5205099864768539121,Henderson,NV,89011.0,5812
16024,2027553650310142703,Dayton,OH,45424.0,5541
16025,8977351392946752024,Weatherford,TX,76086.0,5921
16026,-5401953891366957779,Lubbock,TX,79423.0,5651
16027,-2744911404133435018,Orlando,FL,32822.0,5812
16028,-6738340320657348028,Seneca Falls,NY,13148.0,7538
16029,-558490004391330221,Raleigh,NC,27613.0,4899
16030,2027553650310142703,Reidsville,NC,27320.0,5541
16031,5411756923589188032,West Baden Springs,IN,47469.0,5912
16032,1704172588052121931,New Martinsville,WV,26155.0,5812
16033,-2402995403838040231,Lagrange,IN,46761.0,7538
16034,5412144532626353703,Miami,FL,33155.0,8049
16035,4722913068560264812,Houston,TX,77075.0,5411
16036,-2744911404133435018,Saint Petersburg,FL,33705.0,5812
16037,-2858395914187351991,Houston,TX,77096.0,7538
16038,-4282466774399734331,Lancaster,PA,17603.0,4829
16039,-6001517532855133192,Windsor,CT,6095.0,5812
16040,-3395538998277081094,Cleveland,OH,44125.0,5311
16041,-4500542936415012428,Franconia,NH,3580.0,5814
16042,-2470827680456040648,Buffalo,NY,14210.0,5411
16043,6554114500577406931,Camp Hill,PA,17011.0,5411
16044,5064368736222897801,Surprise,AZ,85388.0,7230
16045,-245178307025547046,Utica,NY,13502.0,5311
16046,1913477460590765860,Lodi,CA,95242.0,5300
16047,-5115554628458519801,Fort Wayne,IN,46809.0,7995
16048,838425044734233142,Perrysburg,OH,43551.0,4814
16049,3428574620188758049,Upland,CA,91786.0,8011
16050,-2472481739355111587,Sarasota,FL,34232.0,7538
16051,-5467922351692495955,Vancouver,WA,98661.0,5912
16052,97032797689821735,Redding,CA,96002.0,5411
16053,1913477460590765860,Terre Haute,IN,47803.0,5300
16054,-329505178713512316,Chandler,AZ,85226.0,4900
16055,2027553650310142703,Meridian,MS,39305.0,5541
16056,-5475680618560174533,Fellsmere,FL,32948.0,5942
16057,-112121233619748226,Springfield,IL,62704.0,3509
16058,2283313645038016,Kingsville,OH,44048.0,5812
16059,2269569770056699040,Rio Rancho,NM,87174.0,5651
16060,-6761066196029841443,Willow Lake,SD,57278.0,5310
16061,112925206871091074,Dallas,TX,75232.0,5541
16062,-4051610135453927412,Lugoff,SC,29078.0,5541
16063,1839636615252322303,Seattle,WA,98109.0,3000
16064,3652087582907103287,Vineland,NJ,8361.0,7832
16065,-5162038175624867091,O Fallon,MO,63368.0,5541
16066,6698459923198770712,Johnstown,PA,15904.0,4814
16067,-6738340320657348028,Portola,CA,96122.0,7538
16068,7522433618679272954,Pascoag,RI,2859.0,5411
16069,618094043343273707,Dickinson,TX,77539.0,5912
16070,7834055923142137930,Baton Rouge,LA,70809.0,3395
16071,4336797699512585435,Pensacola,FL,32504.0,5812
16072,7045217800782013663,Allentown,PA,18102.0,8049
16073,-692568456664478033,Newtown Square,PA,19073.0,7538
16074,4604557512937987452,Osceola,AR,72370.0,5812
16075,4722913068560264812,Providence,RI,2904.0,5411
16076,7069584154815291371,Dumont,NJ,7628.0,5812
16077,6258284962248686590,Bronx,NY,10463.0,5211
16078,-1263209602963511906,Syracuse,NY,13212.0,5921
16079,1917517617315869134,Red Creek,NY,13143.0,5499
16080,1799189980464955940,Loganville,GA,30052.0,5499
16081,2027553650310142703,Poway,CA,92064.0,5541
16082,7145736684866660022,Costa Mesa,CA,92626.0,5251
16083,-5467922351692495955,Caldwell,OH,43724.0,5912
16084,8878665205966093747,Keysville,GA,30816.0,5411
16085,-4191425613099110081,Chicago Heights,IL,60411.0,7538
16086,4722913068560264812,Merced,CA,95341.0,5411
16087,2271205106157884663,Acton,CA,93510.0,5411
16088,6182824107182511562,Dawsonville,GA,30534.0,5310
16089,-4430143154946340722,Hendersonville,NC,28739.0,5300
16090,-2719504201580594103,Abuja,Nigeria,Unknown,5912
16091,3189517333335617109,Minneapolis,MN,55419.0,5311
16092,3189517333335617109,Sumner,MS,38957.0,5311
16093,-5023497618971072366,Richmond,MO,64085.0,5812
16094,-2744911404133435018,Amsterdam,Netherlands,Unknown,5812
16095,190253443608377572,Jerusalem,Israel,Unknown,3359
16096,-6700304461253783170,Nashville,TN,37220.0,5411
16097,9042410718902835568,East Hampton,NY,11937.0,4900
16098,-3134138561731086151,Concord,NC,28025.0,5411
16099,5474320255037684877,Overland Park,KS,66221.0,5912
16100,3639123430068731390,Newport,RI,2840.0,5814
16101,-1836118213745400396,Barnhart,MO,63012.0,5300
16102,-1991917488358139833,Honolulu,HI,96817.0,7832
16103,6042526206085641250,Atlanta,GA,30310.0,5912
16104,8730896021340957818,San Diego,CA,92192.0,5411
16105,6882551472640459815,Santa Clara,CA,95050.0,5812
16106,-2587552228867141288,East Waterboro,ME,4030.0,5813
16107,-2135632106341010695,Hammond,LA,70401.0,5921
16108,-5475680618560174533,Honolulu,HI,96816.0,5942
16109,4559547544588107419,Raymond,NH,3077.0,7832
16110,1715299929786123066,Paris,France,Unknown,3722
16111,4722913068560264812,Strasburg,CO,80136.0,5411
16112,-3345936507911876459,Argyle,TX,76226.0,7538
16113,1913477460590765860,East Stroudsburg,PA,18302.0,5300
16114,-5323646590958039975,Houston,TX,77096.0,7210
16115,4041420984929654911,El Paso,TX,79912.0,8041
16116,3414527459579106770,Richmond,CA,94801.0,5651
16117,-7134741583185811092,Lucasville,OH,45648.0,5300
16118,1419568896642921640,Independence,KY,41051.0,5812
16119,-5904116920141006298,Arlington Heights,IL,60004.0,5719
16120,-1773749906032233804,Raymore,MO,64083.0,5812
16121,5427095414889712052,Tacoma,WA,98445.0,5814
16122,-2226070061818037146,Fairfax,VA,22032.0,5932
16123,-8133717843150702033,Fort Collins,CO,80526.0,5813
16124,-2744911404133435018,Hopkins,MN,55305.0,5812
16125,-7644722344931961653,Rainsville,AL,35986.0,8043
16126,1799189980464955940,Palacios,TX,77465.0,5499
16127,-5699540952654709431,Topanga,CA,90290.0,5812
16128,1799189980464955940,West Linn,OR,97068.0,5499
16129,-1044473365764922115,Boone,NC,28607.0,5912
16130,-1210932598202200962,Gainesville,GA,30504.0,5812
16131,3189517333335617109,Camden,NY,13316.0,5311
16132,88183788369622016,San Antonio,TX,78229.0,5813
16133,7145736684866660022,Bradenton,FL,34209.0,5251
16134,838425044734233142,North Wilkesboro,NC,28659.0,4814
16135,-1288082279022882052,Ukiah,CA,95482.0,5499
16136,7278274194154413165,East Peoria,IL,61611.0,5300
16137,-4282466774399734331,San Diego,CA,92107.0,4829
16138,-27046464557926578,East Elmhurst,NY,11370.0,4121
16139,5763106017265139365,Fort Dodge,IA,50501.0,5310
16140,-4500542936415012428,Monroe,NC,28110.0,5814
16141,1704172588052121931,Spanish Fork,UT,84660.0,5812
16142,1701540738650851219,Round Lake,IL,60073.0,5211
16143,-4849486889086876346,Meeker,OK,74855.0,5411
16144,838425044734233142,Lake In The Hills,IL,60156.0,4814
16145,2027553650310142703,Chicago,IL,60619.0,5541
16146,86534222283379263,Pittsburgh,PA,15224.0,5912
16147,-6825265171782300051,Allentown,PA,18102.0,5411
16148,-4500542936415012428,Bloomington,IN,47403.0,5814
16149,-85070450838390220,Albion,NY,14411.0,5541
16150,3635551857898739641,Greeneville,TN,37743.0,5310
16151,1139640404793641563,Leland,IL,60531.0,5541
16152,-5162038175624867091,Gwynn Oak,MD,21207.0,5541
16153,-1579332136241145668,Lake Havasu City,AZ,86404.0,5912
16154,-1289347332433293735,Minneapolis,MN,55421.0,5300
16155,110760790727628084,Baltimore,MD,21224.0,5812
16156,8990363809799863970,Dover,OH,44622.0,8021
16157,-4036772479530795436,Pine Grove,CA,95665.0,4121
16158,4453053950423745843,Noblesville,IN,46060.0,5812
16159,-245178307025547046,Providence,RI,2903.0,5311
16160,483490033258680568,Las Vegas,NV,89129.0,3504
16161,-7655452507396105165,Camp Hill,PA,17011.0,8099
16162,-6008329765363205083,Abingdon,MD,21009.0,5310
16163,-3345936507911876459,Stow,OH,44224.0,7538
16164,1799189980464955940,Avon,OH,44011.0,5499
16165,2027553650310142703,Placentia,CA,92870.0,5541
16166,-1895820945597676398,Derby,KS,67037.0,5411
16167,-5162038175624867091,Baton Rouge,LA,70815.0,5541
16168,-7843447277983240964,San Francisco,CA,94117.0,4900
16169,-2105755515514247255,Berkeley Heights,NJ,7922.0,5655
16170,9162567303405325706,Fernwood,ID,83830.0,5912
16171,-3345936507911876459,Poughkeepsie,NY,12603.0,7538
16172,-2472481739355111587,Lake Orion,MI,48359.0,7538
